Date,S&P500 (US),Nasdaq (US),FTSE100 (UK),DAX (Germany),CAC40 (France),Nikkei225 (Japan),HangSeng (HK),Shanghai (China),Nifty50 (India),Bovespa (Brazil),TSX (Canada),ASX200 (Australia)
2014-08-26,2000.02001953125,4570.64013671875,6822.7998046875,9588.150390625,4393.41015625,15521.2197265625,25074.5,2207.10595703125,7904.75,59821.0,15619.2001953125,5637.60009765625
2014-08-27,2000.1199951171875,4569.6201171875,6830.7001953125,9569.7099609375,4395.259765625,15534.8203125,24918.75,2209.465087890625,7936.0498046875,60951.0,15602.7001953125,5651.2001953125
2014-08-28,1996.739990234375,4557.7001953125,6805.7998046875,9462.5595703125,4366.0400390625,15459.8603515625,24741.0,2195.818115234375,7954.35009765625,60291.0,15558.2001953125,5624.39990234375
2014-08-29,2003.3699951171875,4580.27001953125,6819.7998046875,9470.169921875,4381.0400390625,15424.58984375,24742.060546875,2217.199951171875,,61288.0,15625.7001953125,5625.89990234375
2014-09-01,,,6825.2998046875,9479.0302734375,4379.72998046875,15476.599609375,24752.08984375,2235.510986328125,8027.7001953125,61141.0,,5629.7998046875
2014-09-02,2002.280029296875,4598.18994140625,6829.2001953125,9507.01953125,4378.330078125,15668.599609375,24749.01953125,2266.0458984375,8083.0498046875,61896.0,15619.099609375,5658.5
2014-09-03,2000.719970703125,4572.56005859375,6873.60009765625,9626.490234375,4421.8701171875,15728.349609375,25317.94921875,2288.626953125,8114.60009765625,61837.0,15657.599609375,5656.10009765625
2014-09-04,1997.6500244140625,4562.2900390625,6878.0,9724.259765625,4494.93994140625,15676.1796875,25297.919921875,2306.862060546875,8095.9501953125,60800.0,15576.7998046875,5631.2998046875
2014-09-05,2007.7099609375,4582.89990234375,6855.10009765625,9747.01953125,4486.490234375,15668.6796875,25240.150390625,2326.431884765625,8086.85009765625,60681.0,15569.900390625,5598.7001953125
2014-09-08,2001.5400390625,4592.2900390625,6834.7998046875,9758.0302734375,4474.93017578125,15705.1103515625,25190.44921875,,8173.89990234375,59193.0,15509.400390625,5577.0
2014-09-09,1988.43994140625,4552.2900390625,6829.0,9710.7001953125,4452.3701171875,15749.150390625,,2326.527099609375,8152.9501953125,58676.0,15536.7998046875,5607.89990234375
2014-09-10,1995.68994140625,4586.52001953125,6830.10009765625,9700.169921875,4450.7900390625,15788.7802734375,24705.359375,2318.304931640625,8094.10009765625,58199.0,15471.900390625,5574.2998046875
2014-09-11,1997.449951171875,4591.81005859375,6799.60009765625,9691.2802734375,4440.89990234375,15909.2001953125,24662.640625,2311.678955078125,8085.7001953125,58337.0,15534.2998046875,5546.10009765625
2014-09-12,1985.5400390625,4567.60009765625,6807.0,9651.1298828125,4441.7001953125,15948.2900390625,24595.3203125,2331.949951171875,8105.5,56928.0,15531.599609375,5531.10009765625
2014-09-15,1984.1300048828125,4518.89990234375,6804.2001953125,9659.6298828125,4428.6298828125,,24356.990234375,2339.139892578125,8042.0,57949.0,15482.599609375,5473.5
2014-09-16,1998.97998046875,4552.759765625,6792.2001953125,9632.9296875,4409.14990234375,15911.5302734375,24136.009765625,2296.554931640625,7932.89990234375,59115.0,15510.5,5445.39990234375
2014-09-17,2001.5699462890625,4562.18994140625,6780.89990234375,9661.5,4431.41015625,15888.669921875,24376.41015625,2307.89306640625,7975.5,59108.0,15458.900390625,5407.2998046875
2014-09-18,2011.3599853515625,4593.43017578125,6819.2998046875,9798.1298828125,4464.7001953125,16067.5703125,24168.720703125,2315.927978515625,8114.75,58374.0,15465.5,5415.7998046875
2014-09-19,2010.4000244140625,4579.7900390625,6837.89990234375,9799.259765625,4461.22021484375,16321.169921875,24306.16015625,2329.450927734375,8121.4501953125,57789.0,15265.400390625,5433.10009765625
2014-09-22,1994.2900390625,4527.68994140625,6773.60009765625,9749.5400390625,4442.5498046875,16205.900390625,23955.490234375,2289.865966796875,8146.2998046875,56818.0,15129.0,5363.0
2014-09-23,1982.77001953125,4508.68994140625,6676.10009765625,9595.0302734375,4359.35009765625,,23837.0703125,2309.718017578125,8017.5498046875,56541.0,15125.7001953125,5415.7001953125
2014-09-24,1998.300048828125,4555.22021484375,6706.2998046875,9661.9697265625,4413.72021484375,16167.4501953125,23921.609375,2343.574951171875,8002.39990234375,56824.0,15120.5,5375.7998046875
2014-09-25,1965.989990234375,4466.75,6639.7001953125,9510.009765625,4355.27978515625,16374.1396484375,23768.130859375,2345.10302734375,7911.85009765625,55962.0,14893.599609375,5382.2001953125
2014-09-26,1982.8499755859373,4512.18994140625,6649.39990234375,9490.5498046875,4394.75,16229.8603515625,23678.41015625,2347.718017578125,7968.85009765625,57212.0,15026.7998046875,5313.39990234375
2014-09-29,1977.800048828125,4505.85009765625,6646.60009765625,9422.91015625,4358.06982421875,16310.6396484375,23229.2109375,2357.7109375,7958.89990234375,54625.0,14976.900390625,5264.2001953125
2014-09-30,1972.2900390625,4493.39013671875,6622.7001953125,9474.2998046875,4416.240234375,16173.51953125,22932.98046875,2363.8701171875,7964.7998046875,54116.0,14960.5,5292.7998046875
2014-10-01,1946.1600341796875,4422.08984375,6557.5,9382.0302734375,4365.27001953125,16082.25,,,7945.5498046875,52858.0,14805.400390625,5334.10009765625
2014-10-02,1946.1700439453125,4430.2001953125,6446.39990234375,9195.6796875,4242.669921875,15661.990234375,,,,53519.0,14760.599609375,5297.7001953125
2014-10-03,1967.9000244140625,4475.6201171875,6527.89990234375,,4281.740234375,15708.650390625,23064.560546875,,,54540.0,14789.7998046875,5318.2001953125
2014-10-06,1964.8199462890625,4454.7998046875,6563.7001953125,9209.509765625,4286.52001953125,15890.9501953125,23315.0390625,,,57116.0,14743.099609375,5292.89990234375
2014-10-07,1935.0999755859373,4385.2001953125,6495.60009765625,9086.2099609375,4209.14013671875,15783.830078125,23422.51953125,,7852.39990234375,57436.0,14576.5,5284.2001953125
2014-10-08,1968.8900146484373,4468.58984375,6482.2001953125,8995.330078125,4168.1201171875,15595.98046875,23263.330078125,2382.7939453125,7842.7001953125,57058.0,14666.5,5241.2998046875
2014-10-09,1928.2099609375,4378.33984375,6431.89990234375,9005.01953125,4141.4501953125,15478.9296875,23534.529296875,2389.37109375,7960.5498046875,57268.0,14460.599609375,5296.7001953125
2014-10-10,1906.1300048828125,4276.240234375,6340.0,8788.8095703125,4073.7099609375,15300.5498046875,23088.5390625,2374.5400390625,7859.9501953125,55312.0,14227.400390625,5188.2998046875
2014-10-13,1874.739990234375,4213.66015625,6366.2001953125,8812.4296875,4078.699951171875,,23143.380859375,2366.009033203125,7884.25,57957.0,,5155.5
2014-10-14,1877.699951171875,4227.169921875,6392.7001953125,8825.2099609375,4088.25,14936.509765625,23047.970703125,2359.47509765625,7864.0,58015.0,14036.7001953125,5207.39990234375
2014-10-15,1862.489990234375,4215.31982421875,6211.60009765625,8571.9501953125,3939.719970703125,15073.51953125,23140.05078125,2373.669921875,,56135.0,13869.900390625,5245.60009765625
2014-10-16,1862.760009765625,4217.39013671875,6195.89990234375,8582.900390625,3918.6201171875,14738.3798828125,22900.939453125,2356.4990234375,7748.2001953125,54298.0,14053.0,5254.89990234375
2014-10-17,1886.760009765625,4258.43994140625,6310.2998046875,8850.26953125,4033.179931640625,14532.509765625,23023.2109375,2341.18408203125,7779.7001953125,55724.0,14227.7001953125,5271.7001953125
2014-10-20,1904.010009765625,4316.06982421875,6267.10009765625,8717.759765625,3991.239990234375,15111.23046875,23070.259765625,2356.72802734375,7879.39990234375,54303.0,14337.7998046875,5319.39990234375
2014-10-21,1941.280029296875,4419.47998046875,6372.2998046875,8886.9599609375,4081.239990234375,14804.2802734375,23088.580078125,2339.656982421875,7927.75,52432.0,14547.7001953125,5325.0
2014-10-22,1927.1099853515625,4382.85009765625,6399.7001953125,8940.1396484375,4105.08984375,15195.76953125,23403.970703125,2326.552978515625,7995.89990234375,52411.0,14312.099609375,5385.89990234375
2014-10-23,1950.8199462890625,4452.7900390625,6419.2001953125,9047.3095703125,4157.68017578125,15138.9599609375,23333.1796875,2302.41796875,,50713.0,14486.7998046875,5383.10009765625
2014-10-24,1964.5799560546875,4483.72021484375,6388.7001953125,8987.7998046875,4128.89990234375,15291.6396484375,23302.19921875,2302.280029296875,,51941.0,14543.7998046875,5412.2001953125
2014-10-27,1961.6300048828125,4485.93017578125,6363.5,8902.6103515625,4096.740234375,15388.7197265625,23143.23046875,2290.43701171875,7991.7001953125,50504.0,14469.0,5459.0
2014-10-28,1985.050048828125,4564.2900390625,6402.2001953125,9068.1904296875,4112.669921875,15329.91015625,23520.359375,2337.87109375,8027.60009765625,52330.0,14624.2998046875,5452.60009765625
2014-10-29,1982.300048828125,4549.22998046875,6453.89990234375,9082.8095703125,4110.64013671875,15553.91015625,23819.869140625,2373.030029296875,8090.4501953125,51049.0,14527.599609375,5447.7001953125
2014-10-30,1994.6500244140625,4566.14013671875,6463.60009765625,9114.83984375,4141.240234375,15658.2001953125,23702.0390625,2391.075927734375,8169.2001953125,52337.0,14458.7001953125,5476.2001953125
2014-10-31,2018.050048828125,4630.740234375,6546.5,9326.8701171875,4233.08984375,16413.759765625,23998.060546875,2420.177978515625,8322.2001953125,54629.0,14613.2998046875,5526.60009765625
2014-11-03,2017.81005859375,4638.91015625,6488.0,9251.7001953125,4194.02978515625,,23915.970703125,2430.970947265625,8324.150390625,53947.0,14537.599609375,5506.89990234375
2014-11-04,2012.0999755859373,4623.64013671875,6454.0,9166.4697265625,4130.18994140625,16862.470703125,23845.66015625,2430.737060546875,,54384.0,14390.400390625,5519.89990234375
2014-11-05,2023.5699462890625,4620.72021484375,6539.10009765625,9315.48046875,4208.419921875,16937.3203125,23695.619140625,2420.39599609375,8338.2998046875,53698.0,14548.2998046875,5517.89990234375
2014-11-06,2031.2099609375,4638.47021484375,6551.2001953125,9377.41015625,4227.68017578125,16792.48046875,23649.310546875,2425.80908203125,,52637.0,14563.400390625,5506.10009765625
2014-11-07,2031.9200439453125,4632.52978515625,6567.2001953125,9291.830078125,4189.89013671875,16880.380859375,23550.240234375,2419.14599609375,8337.0,53223.0,14690.7998046875,5549.10009765625
2014-11-10,2038.260009765625,4651.6201171875,6611.2998046875,9351.8701171875,4222.81982421875,16780.529296875,23744.69921875,2473.18310546875,8344.25,52725.0,14709.7998046875,5524.0
2014-11-11,2039.6800537109373,4660.56005859375,6627.39990234375,9369.0302734375,4244.10009765625,17124.109375,23808.279296875,2470.594970703125,8362.650390625,52474.0,14760.2998046875,5517.10009765625
2014-11-12,2038.25,4675.14013671875,6611.0,9210.9599609375,4179.8798828125,17197.05078125,23938.1796875,2494.27587890625,8383.2998046875,52979.0,14856.2001953125,5463.10009765625
2014-11-13,2039.3299560546875,4680.14013671875,6635.5,9248.509765625,4187.9501953125,17392.7890625,24019.939453125,2486.669921875,8357.849609375,51846.0,14778.7998046875,5442.7001953125
2014-11-14,2039.8199462890625,4688.5400390625,6654.39990234375,9252.9404296875,4202.4599609375,17490.830078125,24087.380859375,2479.18505859375,8389.900390625,51772.0,14843.099609375,5454.2998046875
2014-11-17,2041.3199462890625,4671.0,6672.0,9306.349609375,4226.10009765625,16973.80078125,23797.080078125,2475.1201171875,8430.75,51257.0,14882.5,5412.5
2014-11-18,2051.800048828125,4702.43994140625,6709.10009765625,9456.5302734375,4262.3798828125,17344.060546875,23529.169921875,2457.529052734375,8425.900390625,52062.0,14973.0,5399.7001953125
2014-11-19,2048.719970703125,4675.7099609375,6696.60009765625,9472.7998046875,4266.18994140625,17288.75,23373.310546875,2451.1669921875,8382.2998046875,53403.0,14980.2001953125,5368.7998046875
2014-11-20,2052.75,4701.8701171875,6678.89990234375,9483.9697265625,4234.2099609375,17300.859375,23349.640625,2452.616943359375,8401.900390625,,15075.2001953125,5316.2001953125
2014-11-21,2063.5,4712.97021484375,6750.7998046875,9732.5498046875,4347.22998046875,17357.509765625,23437.119140625,2487.111083984375,8477.349609375,56084.0,15111.099609375,5304.2998046875
2014-11-24,2069.409912109375,4754.89013671875,6729.7998046875,9785.5400390625,4368.43994140625,,23893.140625,2533.887939453125,8530.150390625,55407.0,15015.400390625,5361.7998046875
2014-11-25,2067.030029296875,4758.25,6731.10009765625,9861.2099609375,4382.31005859375,17407.619140625,23843.91015625,2567.596923828125,8463.099609375,55561.0,15073.7001953125,5334.7998046875
2014-11-26,2072.830078125,4787.31982421875,6729.2001953125,9915.5595703125,4373.419921875,17383.580078125,24111.98046875,2604.886962890625,8475.75,55098.0,15038.400390625,5396.2001953125
2014-11-27,,,6723.39990234375,9974.8701171875,4382.33984375,17248.5,24004.279296875,2630.0458984375,8494.2001953125,54721.0,14922.400390625,5332.39990234375
2014-11-28,2067.56005859375,4791.6298828125,6722.60009765625,9980.849609375,4390.18017578125,17459.849609375,23987.44921875,2682.9189453125,8588.25,54664.0,14744.7001953125,5313.0
2014-12-01,2053.43994140625,4727.35009765625,6656.39990234375,9963.509765625,4377.330078125,17590.099609375,23367.44921875,2680.739990234375,8555.900390625,52276.0,14625.2998046875,5207.7001953125
2014-12-02,2066.550048828125,4755.81005859375,6742.10009765625,9934.080078125,4388.2998046875,17663.220703125,23654.30078125,2763.31689453125,8524.7001953125,51612.0,14620.099609375,5281.2998046875
2014-12-03,2074.330078125,4774.47021484375,6716.60009765625,9971.7900390625,4391.85986328125,17720.4296875,23428.619140625,2779.736083984375,8537.650390625,52320.0,14754.099609375,5321.7998046875
2014-12-04,2071.919921875,4769.43994140625,6679.39990234375,9851.349609375,4323.89013671875,17887.2109375,23832.560546875,2900.362060546875,8564.400390625,51427.0,14583.400390625,5368.7998046875
2014-12-05,2075.3701171875,4780.759765625,6742.7998046875,10087.1201171875,4419.47998046875,17920.44921875,24002.640625,2938.781005859375,8538.2998046875,51992.0,14473.7001953125,5335.2998046875
2014-12-08,2060.31005859375,4740.68994140625,6672.2001953125,10014.990234375,4375.47998046875,17935.640625,24047.669921875,3021.52392578125,8438.25,50274.0,14144.2001953125,5338.60009765625
2014-12-09,2059.820068359375,4766.47021484375,6529.5,9793.7099609375,4263.93994140625,17813.380859375,23485.830078125,2859.9189453125,8340.7001953125,50193.0,14195.7001953125,5282.7001953125
2014-12-10,2026.1400146484373,4684.02001953125,6500.0,9799.73046875,4227.91015625,17412.580078125,23524.51953125,2940.876953125,8355.650390625,49548.0,13853.0,5259.0
2014-12-11,2035.3299560546875,4708.16015625,6461.7001953125,9862.5302734375,4225.85986328125,17257.400390625,23312.5390625,2925.742919921875,8292.900390625,49861.0,13905.099609375,5231.0
2014-12-12,2002.3299560546875,4653.60009765625,6300.60009765625,9594.73046875,4108.93017578125,17371.580078125,23249.19921875,2938.173095703125,8224.099609375,48002.0,13731.099609375,5219.60009765625
2014-12-15,1989.6300048828125,4605.16015625,6182.7001953125,9334.009765625,4005.3798828125,17099.400390625,23027.849609375,2953.4208984375,8219.599609375,47019.0,13705.099609375,5186.10009765625
2014-12-16,1972.739990234375,4547.830078125,6331.7998046875,9563.8896484375,4093.199951171875,16755.3203125,22670.5,3021.51806640625,8067.60009765625,47008.0,13861.5,5152.2998046875
2014-12-17,2012.8900146484373,4644.31005859375,6336.5,9544.4296875,4111.91015625,16819.73046875,22585.83984375,3061.02001953125,8029.7998046875,48714.0,14213.900390625,5161.89990234375
2014-12-18,2061.22998046875,4748.39990234375,6466.0,9811.0595703125,4249.490234375,17210.05078125,22832.2109375,3057.52099609375,8159.2998046875,48496.0,14346.7998046875,5210.7998046875
2014-12-19,2070.64990234375,4765.3798828125,6545.2998046875,9786.9599609375,4241.64990234375,17621.400390625,23116.630859375,3108.595947265625,8225.2001953125,49651.0,14468.2998046875,5338.60009765625
2014-12-22,2078.5400390625,4781.419921875,6576.7001953125,9865.759765625,4254.43017578125,17635.140625,23408.5703125,3127.445068359375,8324.0,50121.0,14432.400390625,5442.0
2014-12-23,2082.169921875,4765.419921875,6598.2001953125,9922.1103515625,4314.97021484375,,23333.689453125,3032.612060546875,8267.0,50890.0,14594.0,5380.89990234375
2014-12-24,2081.8798828125,4773.47021484375,6609.89990234375,,4295.85009765625,17854.23046875,23349.33984375,2972.531982421875,8174.10009765625,,14609.2998046875,5394.5
2014-12-25,,,,,,17808.75,,,,,,
2014-12-26,2088.77001953125,4806.85986328125,,,,17818.9609375,,3157.60302734375,8200.7001953125,50145.0,,
2014-12-29,2090.570068359375,4806.91015625,6633.5,9927.1298828125,4317.93017578125,17729.83984375,23773.1796875,3168.01611328125,8246.2998046875,50594.0,14663.900390625,5473.7998046875
2014-12-30,2080.35009765625,4777.43994140625,6547.0,9805.5498046875,4245.5400390625,17450.76953125,23501.099609375,3165.81494140625,8248.25,50007.0,14640.0,5416.60009765625
2014-12-31,2058.89990234375,4736.0498046875,6566.10009765625,,4272.75,,23605.0390625,3234.677001953125,8282.7001953125,,14632.400390625,5411.0
2015-01-02,2058.199951171875,4726.81005859375,6547.7998046875,9764.73046875,4252.2900390625,,23721.30078125,,8395.4501953125,48512.0,14753.7001953125,5435.89990234375
2015-01-05,2020.5799560546875,4652.56982421875,6417.2001953125,9473.16015625,4111.35986328125,17408.7109375,23721.3203125,3350.51904296875,8378.400390625,47517.0,14392.7001953125,5450.2998046875
2015-01-06,2002.6099853515625,4592.740234375,6366.5,9469.66015625,4083.5,16883.189453125,23485.41015625,3351.446044921875,8127.35009765625,48001.0,14246.7998046875,5364.7998046875
2015-01-07,2025.9000244140625,4650.47021484375,6419.7998046875,9518.1796875,4112.72998046875,16885.330078125,23681.259765625,3373.9541015625,8102.10009765625,49463.0,14285.0,5353.60009765625
2015-01-08,2062.139892578125,4736.18994140625,6570.0,9837.6103515625,4260.18994140625,17167.099609375,23835.529296875,3293.4560546875,8234.599609375,49943.0,14457.7001953125,5381.5
2015-01-09,2044.81005859375,4704.06982421875,6501.10009765625,9648.5,4179.06982421875,17197.73046875,23919.94921875,3285.412109375,8284.5,48840.0,14384.900390625,5465.60009765625
2015-01-12,2028.260009765625,4664.7099609375,6501.39990234375,9781.900390625,4228.240234375,,24026.4609375,3229.31591796875,8323.0,48140.0,14265.0,5422.7001953125
2015-01-13,2023.030029296875,4661.5,6542.2001953125,9941.0,4290.27978515625,17087.7109375,24215.970703125,3235.301025390625,8299.400390625,48042.0,14187.2001953125,5404.7001953125
2015-01-14,2011.27001953125,4639.31982421875,6388.5,9817.080078125,4223.240234375,16795.9609375,24112.599609375,3222.43701171875,8277.5498046875,47646.0,14084.400390625,5353.60009765625
2015-01-15,1992.6700439453125,4570.81982421875,6498.7998046875,10032.6103515625,4323.2001953125,17108.69921875,24350.91015625,3336.455078125,8494.150390625,48026.0,14041.7998046875,5331.39990234375
2015-01-16,2019.4200439453125,4634.3798828125,6550.2998046875,10167.76953125,4379.6201171875,16864.16015625,24103.51953125,3376.4951171875,8513.7998046875,49017.0,14309.400390625,5299.2001953125
2015-01-19,,,6585.5,10242.349609375,4394.93017578125,17014.2890625,23738.490234375,3116.35107421875,8550.7001953125,47758.0,14312.5,5309.10009765625
2015-01-20,2022.550048828125,4654.85009765625,6620.10009765625,10257.1298828125,4446.02001953125,17366.30078125,23951.16015625,3173.052001953125,8695.599609375,47877.0,14308.400390625,5307.7001953125
2015-01-21,2032.1199951171875,4667.419921875,6728.0,10299.23046875,4484.81982421875,17280.48046875,24352.580078125,3323.611083984375,8729.5,49224.0,14560.400390625,5393.39990234375
2015-01-22,2063.14990234375,4750.39990234375,6796.60009765625,10435.6201171875,4552.7998046875,17329.01953125,24522.630859375,3343.343994140625,8761.400390625,49443.0,14764.0,5419.89990234375
2015-01-23,2051.820068359375,4757.8798828125,6832.7998046875,10649.580078125,4640.68994140625,17511.75,24850.44921875,3351.763916015625,8835.599609375,48775.0,14779.400390625,5501.7998046875
2015-01-26,2057.090087890625,4771.759765625,6852.39990234375,10798.330078125,4675.1298828125,17468.51953125,24909.900390625,3383.181884765625,,48577.0,14797.7998046875,
2015-01-27,2029.550048828125,4681.5,6811.60009765625,10628.580078125,4624.2099609375,17768.30078125,24807.279296875,3352.9599609375,8910.5,48591.0,14833.900390625,5547.2001953125
2015-01-28,2002.1600341796875,4637.990234375,6825.89990234375,10710.9697265625,4610.93994140625,17795.73046875,24861.810546875,3305.738037109375,8914.2998046875,47695.0,14602.900390625,5552.7998046875
2015-01-29,2021.25,4683.41015625,6810.60009765625,10737.8701171875,4631.43017578125,17606.220703125,24595.849609375,3262.304931640625,8952.349609375,47762.0,14637.2998046875,5569.5
2015-01-30,1994.989990234375,4635.240234375,6749.39990234375,10694.3203125,4604.25,17674.390625,24507.05078125,3210.363037109375,8808.900390625,46908.0,14673.5,5588.2998046875
2015-02-02,2020.8499755859373,4676.68994140625,6782.60009765625,10828.009765625,4627.669921875,17558.0390625,24484.740234375,3128.300048828125,8797.400390625,47651.0,14900.5,5625.2998046875
2015-02-03,2050.030029296875,4727.740234375,6871.7998046875,10890.9501953125,4677.89990234375,17335.849609375,24554.779296875,3204.906982421875,8756.5498046875,48964.0,15062.900390625,5707.39990234375
2015-02-04,2041.510009765625,4716.7001953125,6860.0,10911.3203125,4696.2998046875,17678.740234375,24679.759765625,3174.1259765625,8723.7001953125,49301.0,14995.7001953125,5777.2998046875
2015-02-05,2062.52001953125,4765.10009765625,6865.89990234375,10905.41015625,4703.2998046875,17504.619140625,24765.490234375,3136.531005859375,8711.7001953125,49234.0,15124.900390625,5811.0
2015-02-06,2055.469970703125,4744.39990234375,6853.39990234375,10846.3896484375,4691.02978515625,17648.5,24679.390625,3075.906982421875,8661.0498046875,48792.0,15083.900390625,5820.2001953125
2015-02-09,2046.739990234375,4726.009765625,6837.2001953125,10663.509765625,4651.080078125,17711.9296875,24521.0,3095.1240234375,8526.349609375,49383.0,15100.7001953125,5814.89990234375
2015-02-10,2068.590087890625,4787.64013671875,6829.10009765625,10753.830078125,4695.64990234375,17652.6796875,24528.099609375,3141.593017578125,8565.5498046875,48510.0,15112.5,5800.60009765625
2015-02-11,2068.530029296875,4801.18017578125,6818.2001953125,10752.1103515625,4679.3798828125,,24315.01953125,3157.7041015625,8627.400390625,48240.0,15151.5,5769.10009765625
2015-02-12,2088.47998046875,4857.60986328125,6828.10009765625,10919.650390625,4726.2001953125,17979.720703125,24422.150390625,3173.416015625,8711.5498046875,49533.0,15228.5,5743.60009765625
2015-02-13,2096.989990234375,4893.83984375,6873.5,10963.400390625,4759.35986328125,17913.359375,24682.5390625,3203.826904296875,8805.5,50636.0,15264.7998046875,5877.5
2015-02-16,,,6857.10009765625,10923.23046875,4751.9501953125,18004.76953125,24726.529296875,3222.363037109375,8809.349609375,,,5888.7001953125
2015-02-17,2100.340087890625,4899.27001953125,6898.10009765625,10895.6201171875,4753.990234375,17987.08984375,24784.880859375,3246.906005859375,,,15284.599609375,5858.2001953125
2015-02-18,2099.679931640625,4906.35986328125,6898.10009765625,10961.0,4799.02978515625,18199.169921875,24832.080078125,,8869.099609375,51280.0,15212.7998046875,5915.7001953125
2015-02-19,2097.449951171875,4924.7001953125,6888.89990234375,11001.9404296875,4833.27978515625,18264.7890625,,,8895.2998046875,51294.0,15180.2998046875,5904.2001953125
2015-02-20,2110.300048828125,4955.97021484375,6915.2001953125,11050.6396484375,4830.89990234375,18332.30078125,,,8833.599609375,51238.0,15172.2001953125,5881.5
2015-02-23,2109.659912109375,4960.97021484375,6912.2001953125,11130.919921875,4862.2998046875,18466.919921875,24836.759765625,,8754.9501953125,51281.0,15200.2998046875,5908.0
2015-02-24,2115.47998046875,4968.1201171875,6949.60009765625,11205.740234375,4886.43994140625,18603.48046875,24750.0703125,,8762.099609375,51874.0,15165.0,5927.0
2015-02-25,2113.860107421875,4967.14013671875,6935.39990234375,11210.26953125,4882.22021484375,18585.19921875,24778.279296875,3228.843017578125,8767.25,51811.0,15228.599609375,5944.89990234375
2015-02-26,2110.739990234375,4987.89013671875,6949.7001953125,11327.1904296875,4910.6201171875,18785.7890625,24902.060546875,3298.35888671875,8683.849609375,51761.0,15241.2001953125,5908.5
2015-02-27,2104.5,4963.52978515625,6946.7001953125,11401.66015625,4951.47998046875,18797.939453125,24823.2890625,3310.302978515625,8844.599609375,51583.0,15234.2998046875,5928.7998046875
2015-03-02,2117.389892578125,5008.10009765625,6940.60009765625,11410.3603515625,4917.31982421875,18826.880859375,24887.439453125,3336.284912109375,8956.75,51021.0,15264.099609375,5958.89990234375
2015-03-03,2107.780029296875,4979.89990234375,6889.10009765625,11280.3603515625,4869.25,18815.16015625,24702.779296875,3263.052001953125,8996.25,51304.0,15133.900390625,5933.89990234375
2015-03-04,2098.530029296875,4967.14013671875,6919.2001953125,11390.3798828125,4917.35009765625,18703.599609375,24465.380859375,3279.532958984375,8922.650390625,50468.0,15082.7998046875,5901.60009765625
2015-03-05,2101.0400390625,4982.81005859375,6961.10009765625,11504.009765625,4963.509765625,18751.83984375,24193.0390625,3248.47607421875,8937.75,50365.0,15103.099609375,5904.2001953125
2015-03-06,2071.260009765625,4927.3701171875,6911.7998046875,11550.9697265625,4964.35009765625,18971.0,24164.0,3241.18701171875,,49981.0,14952.5,5898.89990234375
2015-03-09,2079.429931640625,4942.43994140625,6876.5,11582.1103515625,4937.2001953125,18790.55078125,24123.05078125,3302.407958984375,8756.75,49181.0,14854.5,5821.2998046875
2015-03-10,2044.1600341796875,4859.7900390625,6702.7998046875,11500.3798828125,4881.9501953125,18665.109375,23896.98046875,3286.068115234375,8712.0498046875,48293.0,14641.7998046875,5824.2001953125
2015-03-11,2040.239990234375,4849.93994140625,6721.5,11805.990234375,4997.75,18723.51953125,23717.970703125,3290.89990234375,8699.9501953125,48906.0,14739.2001953125,5793.2001953125
2015-03-12,2065.949951171875,4893.2900390625,6761.10009765625,11799.3896484375,4987.330078125,18991.109375,23797.9609375,3349.322998046875,8776.0,48880.0,14770.7001953125,5850.2001953125
2015-03-13,2053.39990234375,4871.759765625,6740.60009765625,11901.6103515625,5010.4599609375,19254.25,23823.2109375,3372.910888671875,8647.75,48596.0,14731.5,5814.5
2015-03-16,2081.18994140625,4929.509765625,6804.10009765625,12167.7197265625,5061.16015625,19246.060546875,23949.55078125,3449.304931640625,8633.150390625,48848.0,14862.7998046875,5797.7001953125
2015-03-17,2074.280029296875,4937.43017578125,6837.60009765625,11980.849609375,5028.93017578125,19437.0,23901.490234375,3502.846923828125,8723.2998046875,50285.0,14898.5,5842.10009765625
2015-03-18,2099.5,4982.830078125,6945.2001953125,11922.76953125,5033.419921875,19544.48046875,24120.080078125,3577.301025390625,8685.900390625,51526.0,14962.2001953125,5842.2998046875
2015-03-19,2089.27001953125,4992.3798828125,6962.2998046875,11899.400390625,5037.18017578125,19476.560546875,24468.890625,3582.27099609375,8634.650390625,50954.0,14873.900390625,5950.7998046875
2015-03-20,2108.10009765625,5026.419921875,7022.5,12039.3701171875,5087.490234375,19560.220703125,24375.240234375,3617.318115234375,8570.900390625,51967.0,14942.400390625,5975.5
2015-03-23,2104.419921875,5010.97021484375,7037.7001953125,11895.83984375,5054.52001953125,19754.359375,24494.509765625,3687.72802734375,8550.900390625,51908.0,14957.2001953125,5956.10009765625
2015-03-24,2091.5,4994.72998046875,7019.7001953125,12005.6904296875,5088.27978515625,19713.44921875,24399.599609375,3691.409912109375,8542.9501953125,51506.0,15081.2998046875,5969.10009765625
2015-03-25,2061.050048828125,4876.52001953125,6991.0,11865.3203125,5020.990234375,19746.19921875,24528.23046875,3660.72705078125,8530.7998046875,51858.0,14929.400390625,5973.2998046875
2015-03-26,2056.14990234375,4863.35986328125,6895.2998046875,11843.6796875,5006.35009765625,19471.119140625,24497.080078125,3682.094970703125,8342.150390625,50580.0,14869.7998046875,5879.10009765625
2015-03-27,2061.02001953125,4891.22021484375,6855.0,11868.330078125,5034.06005859375,19285.630859375,24486.19921875,3691.095947265625,8341.400390625,50095.0,14812.400390625,5919.89990234375
